"","Date","Latitude","Longitude","water_temp"
"6703",2019-08-22,38.9944,-76.453,30.1
"6704",2019-08-22,38.9944,-76.453,29.9
"6705",2019-08-22,38.9944,-76.453,29.6
"6706",2019-08-22,38.9944,-76.453,29.6
"6707",2019-08-22,38.9944,-76.453,29.4
"6708",2019-08-22,38.9944,-76.453,29.2
"6709",2019-08-22,39.0004,-76.4512,30.8
"6710",2019-08-22,39.0004,-76.4512,30.4
"6711",2019-08-22,39.0004,-76.4512,29.9
"6712",2019-08-22,39.0004,-76.4512,29.7
"6713",2019-08-22,39.0004,-76.4512,29.8
"6714",2019-08-22,38.9466,-76.4655,30.8
"6715",2019-08-22,38.9466,-76.4655,30.4
"6716",2019-08-22,38.9466,-76.4655,29.9
"6717",2019-08-22,38.9466,-76.4655,29.7
"6718",2019-08-22,38.9466,-76.4655,29.8
"6719",2019-08-22,39.0012,-76.4326,30.6
"6720",2019-08-22,39.0012,-76.4326,29.8
"6721",2019-08-22,39.0012,-76.4326,29.2
"6722",2019-08-22,39.0012,-76.4326,29
"6723",2019-08-22,39.0012,-76.4326,29
"6724",2019-08-22,39.0012,-76.4326,29
"6725",2019-08-22,39.0012,-76.4326,29
"6726",2019-08-22,39.0106,-76.4345,30.5
"6727",2019-08-22,39.0106,-76.4345,30.4
"6728",2019-08-22,39.0106,-76.4345,30.2
"6729",2019-08-22,39.0106,-76.4345,29.4
"6730",2019-08-22,39.0106,-76.4345,29.3
"6731",2019-08-22,39.0106,-76.4345,29.3
"6732",2019-08-22,39.0106,-76.4345,29.3
"6733",2019-08-22,39.0125,-76.4437,31.4
"6734",2019-08-22,39.0125,-76.4437,29.8
"6735",2019-08-22,39.0125,-76.4437,29.7
"6736",2019-08-22,39.0125,-76.4437,29.8
"6737",2019-08-22,39.0199,-76.4385,31.5
"6738",2019-08-22,39.0199,-76.4385,30.7
"6739",2019-08-22,39.0199,-76.4385,29.9
"6740",2019-08-22,39.0199,-76.4385,29.9
"6741",2019-08-23,39.024,-76.538,29
"6742",2019-08-23,39.024,-76.538,29
"6743",2019-08-23,39.024,-76.538,29.2
"6744",2019-08-23,39.024,-76.538,29.1
"6745",2019-08-23,39.024,-76.538,28.9
"6746",2019-08-23,39.0235,-76.5414,29.1
"6747",2019-08-23,39.0235,-76.5414,29.1
"6748",2019-08-23,39.0235,-76.5414,29.1
"6749",2019-08-23,39.0235,-76.5414,29.1
"6750",2019-08-23,39.0235,-76.5414,29
"6751",2019-08-23,39.0235,-76.5414,28.9
"6752",2019-08-23,39.0235,-76.5414,28.8
"6753",2019-08-23,39.0235,-76.5414,28.5
"6754",2019-08-23,39.0077,-76.499,28.9
"6755",2019-08-23,39.0077,-76.499,28.9
"6756",2019-08-23,39.0077,-76.499,28.9
"6757",2019-08-23,39.0077,-76.499,28.9
"6758",2019-08-23,39.003,-76.4923,28.6
"6759",2019-08-23,39.003,-76.4923,28.8
"6760",2019-08-23,39.003,-76.4923,28.8
"6761",2019-08-23,39.003,-76.4923,28.8
"6762",2019-08-23,39.003,-76.4923,28.7
"6763",2019-08-23,39.003,-76.4923,28.7
"6764",2019-08-23,39.6022,-75.9437,25
"6765",2019-08-23,39.0015,-76.4895,28.8
"6766",2019-08-23,39.0015,-76.4895,28.8
"6767",2019-08-23,39.0015,-76.4895,28.8
"6768",2019-08-23,39.0015,-76.4895,28.8
"6769",2019-08-23,39.0015,-76.4895,28.8
"6770",2019-08-23,39.0015,-76.4895,28.8
"6771",2019-08-23,39.5958,-75.9441,26.6
"6772",2019-08-23,38.9988,-76.4965,28.8
"6773",2019-08-23,38.9988,-76.4965,28.8
"6774",2019-08-23,38.9988,-76.4965,28.8
"6775",2019-08-23,38.9988,-76.4965,28.8
"6776",2019-08-23,38.9988,-76.4965,28.8
"6777",2019-08-23,38.9934,-76.5066,29
"6778",2019-08-23,38.9934,-76.5066,29
"6779",2019-08-23,38.9934,-76.5066,29
"6780",2019-08-23,38.9934,-76.5066,29
"6781",2019-08-23,38.9934,-76.5066,28.9
"6782",2019-08-23,38.9934,-76.5066,28.8
"6783",2019-08-23,38.9934,-76.5066,28.8
"6784",2019-08-23,38.9934,-76.5066,28.6
"6785",2019-08-23,39.5927,-75.9469,29.2
"6786",2019-08-23,38.9972,-76.5048,29
"6787",2019-08-23,38.9972,-76.5048,29
"6788",2019-08-23,38.9972,-76.5048,29
"6789",2019-08-23,38.9972,-76.5048,29
"6790",2019-08-23,38.9972,-76.5048,29
"6791",2019-08-23,38.9972,-76.5048,29
"6792",2019-08-23,38.9972,-76.5048,28.8
"6793",2019-08-23,38.9972,-76.5048,28.7
"6794",2019-08-23,39.0048,-76.5218,29.1
"6795",2019-08-23,39.0048,-76.5218,29.1
"6796",2019-08-23,39.0048,-76.5218,29.1
"6797",2019-08-23,39.0048,-76.5218,29.1
"6798",2019-08-23,39.0048,-76.5218,29.1
"6799",2019-08-23,39.0048,-76.5218,29
"6800",2019-08-23,39.0063,-76.517,28.8
"6801",2019-08-23,39.0063,-76.517,28.8
"6802",2019-08-23,39.0063,-76.517,28.8
"6803",2019-08-23,39.0063,-76.517,28.8
"6804",2019-08-23,39.0063,-76.517,28.8
"6805",2019-08-23,39.0063,-76.517,28.8
"6806",2019-08-23,39.0063,-76.517,28.7
"6807",2019-08-23,39.480194,-75.930028,28.7
"6808",2019-08-23,39.480194,-75.930028,28.7
"6809",2019-08-23,39.480194,-75.930028,28.7
"6810",2019-08-23,39.480194,-75.930028,28.7
"6811",2019-08-23,39.480444,-75.902528,28.3
"6812",2019-08-23,39.480444,-75.902528,28.3
"6813",2019-08-23,39.480444,-75.902528,28.3
"6814",2019-08-23,39.480444,-75.902528,28.3
"6815",2019-08-23,39.466889,-75.873639,28.9
"6816",2019-08-23,39.466889,-75.873639,28.5
"6817",2019-08-23,39.466889,-75.873639,28.8
"6818",2019-08-23,39.466889,-75.873639,28.5
"6819",2019-08-23,39.466889,-75.873639,28.5
"6820",2019-08-23,39.466889,-75.873639,28.5
"6821",2019-08-23,39.454,-75.854444,28.2
"6822",2019-08-23,39.454,-75.854444,28.2
"6823",2019-08-23,39.463667,-75.843528,28.3
"6824",2019-08-23,39.463667,-75.843528,28.2
"6825",2019-08-23,39.463667,-75.843528,28
"6826",2019-08-23,39.463667,-75.843528,27.8
"6827",2019-08-23,39.459333,-75.880056,28.1
"6828",2019-08-23,39.459333,-75.880056,28
"6829",2019-08-23,39.459333,-75.880056,28
"6830",2019-08-23,39.459333,-75.880056,27.8
"6831",2019-08-23,39.459333,-75.880056,27.7
"6832",2019-08-23,39.459333,-75.880056,27.7
"6833",2018-08-26,38.7627,-75.723,22.6
"6834",2019-08-26,38.7627,-75.723,21.1
"6835",2017-08-27,38.7627,-75.723,20.3
"6836",2018-08-29,39.0374,-76.5601,29.2
"6837",2018-08-29,39.0374,-76.5601,29.1
"6838",2018-08-29,39.0374,-76.5601,28.9
"6839",2018-08-29,39.0374,-76.5601,27.9
"6840",2018-08-29,39.0374,-76.5601,27.5
"6841",2018-08-29,39.0374,-76.5601,27.3
"6842",2018-08-29,39.0374,-76.5601,27
"6843",2018-08-29,39.0354,-76.5429,28.5
"6844",2018-08-29,39.0354,-76.5429,28.4
"6845",2018-08-29,39.0354,-76.5429,28.3
"6846",2018-08-29,39.0354,-76.5429,27.9
"6847",2018-08-29,39.0354,-76.5429,27.7
"6848",2018-08-29,39.0354,-76.5429,27.4
"6849",2018-08-29,39.0354,-76.5429,27
"6850",2018-08-29,39.0354,-76.5429,26.8
"6851",2018-08-29,39.0354,-76.5429,26.7
"6852",2018-08-29,39.0599,-76.5618,30.1
"6853",2018-08-29,39.0599,-76.5618,29.7
"6854",2018-08-29,39.0599,-76.5618,29
"6855",2018-08-29,39.0599,-76.5618,28.1
"6856",2018-08-29,39.0599,-76.5618,27.8
"6857",2018-08-29,39.0599,-76.5618,27.1
"6858",2018-08-29,39.0599,-76.5618,26.9
"6859",2018-08-29,39.0599,-76.5618,26.8
"6860",2018-08-29,39.0595,-76.5766,30
"6861",2018-08-29,39.0595,-76.5766,29.7
"6862",2018-08-29,39.0595,-76.5766,29.6
"6863",2018-08-29,39.0595,-76.5766,29.5
"6864",2018-08-29,39.0595,-76.5766,29
"6865",2018-08-29,39.0595,-76.5766,28.7
"6866",2018-08-29,39.063,-76.578,30.1
"6867",2018-08-29,39.063,-76.578,30
"6868",2018-08-29,39.063,-76.578,29.9
"6869",2018-08-29,39.063,-76.578,29.4
"6870",2018-08-29,39.063,-76.578,29.1
"6871",2018-08-29,39.063,-76.578,28.8
"6872",2018-08-29,39.0698,-76.5823,29.7
"6873",2018-08-29,39.0698,-76.5823,29.6
"6874",2018-08-29,39.0698,-76.5823,29.5
"6875",2018-08-29,39.0698,-76.5823,29.5
"6876",2018-08-29,39.0698,-76.5823,29
"6877",2018-08-29,39.0698,-76.5823,28.1
"6878",2018-08-29,39.0698,-76.5823,27.5
"6879",2018-08-29,39.0698,-76.5823,27.2
"6880",2018-08-29,39.0698,-76.5823,27.1
"6881",2018-08-29,39.0698,-76.5823,27
"6882",2018-08-29,39.0816,-76.6111,30.2
"6883",2018-08-29,39.0816,-76.6111,29.4
"6884",2018-08-29,39.0816,-76.6111,28.6
"6885",2018-08-29,39.0412,-76.5723,29.8
"6886",2018-08-29,39.0412,-76.5723,28.9
"6887",2018-08-29,39.0412,-76.5723,29.1
"6888",2018-08-29,39.0412,-76.5723,27.8
"6889",2018-08-29,39.0412,-76.5723,27.6
"6890",2019-09-03,39.5988,-75.952,21.3
"6891",2019-09-04,39.0412,-76.5723,27
"6892",2019-09-04,39.0412,-76.5723,26.9
"6893",2019-09-04,39.0412,-76.5723,26.4
"6894",2019-09-04,39.0412,-76.5723,26.1
"6895",2019-09-04,39.0412,-76.5723,26
"6896",2019-09-04,39.0374,-76.5601,26.9
"6897",2019-09-04,39.0374,-76.5601,26.7
"6898",2019-09-04,39.0374,-76.5601,26.3
"6899",2019-09-04,39.0374,-76.5601,26.2
"6900",2019-09-04,39.0374,-76.5601,26.1
"6901",2019-09-04,39.0374,-76.5601,25.8
"6902",2019-09-04,39.0374,-76.5601,25.8
"6903",2019-09-04,39.0354,-76.5429,26.8
"6904",2019-09-04,39.0354,-76.5429,26.6
"6905",2019-09-04,39.0354,-76.5429,26.3
"6906",2019-09-04,39.0354,-76.5429,26.2
"6907",2019-09-04,39.0354,-76.5429,26.3
"6908",2019-09-04,39.0354,-76.5429,26.3
"6909",2019-09-04,39.0354,-76.5429,25.7
"6910",2019-09-04,39.0354,-76.5429,25.8
"6911",2019-09-04,39.0354,-76.5429,25.7
"6912",2019-09-04,39.0208,-76.5092,26.8
"6913",2019-09-04,39.0208,-76.5092,26.4
"6914",2019-09-04,39.0208,-76.5092,26.5
"6915",2019-09-04,39.0208,-76.5092,26.7
"6916",2019-09-04,39.0208,-76.5092,26.6
"6917",2019-09-04,39.0233,-76.5151,26.9
"6918",2019-09-04,39.0233,-76.5151,26.9
"6919",2019-09-04,39.0233,-76.5151,26.7
"6920",2019-09-04,39.0233,-76.5151,26.6
"6921",2019-09-04,39.0233,-76.5151,26.6
"6922",2019-09-04,39.0233,-76.5151,26.5
"6923",2019-09-04,39.0233,-76.5151,26.5
"6924",2019-09-04,39.0233,-76.5151,26.5
"6925",2019-09-04,39.0212,-76.5145,26.7
"6926",2019-09-04,39.0212,-76.5145,26.6
"6927",2019-09-04,39.0212,-76.5145,26.6
"6928",2019-09-04,39.0212,-76.5145,26.4
"6929",2019-09-04,39.0212,-76.5145,26
"6930",2019-09-04,39.0212,-76.5145,26
"6931",2019-09-04,39.0173,-76.5212,26.8
"6932",2019-09-04,39.0173,-76.5212,26.8
"6933",2019-09-04,39.0173,-76.5212,26.5
"6934",2019-09-04,39.0173,-76.5212,26.2
"6935",2019-09-04,39.0173,-76.5212,26.1
"6936",2019-09-04,39.0173,-76.5212,26
"6937",2019-09-04,39.0173,-76.5212,26
"6938",2019-09-04,39.0173,-76.5212,25.8
"6939",2019-09-04,39.0173,-76.5212,25.8
"6940",2019-09-04,39.0582,-76.5481,26.9
"6941",2019-09-04,39.0582,-76.5481,26.9
"6942",2019-09-04,39.0582,-76.5481,26.8
"6943",2019-09-04,39.0582,-76.5481,26.8
"6944",2019-09-04,39.0582,-76.5481,26.8
"6945",2019-09-04,39.0599,-76.5618,27.1
"6946",2019-09-04,39.0599,-76.5618,27.1
"6947",2019-09-04,39.0599,-76.5618,26.8
"6948",2019-09-04,39.0599,-76.5618,26.4
"6949",2019-09-04,39.0599,-76.5618,26.3
"6950",2019-09-04,39.0599,-76.5618,25.9
"6951",2019-09-04,39.0599,-76.5618,25.7
"6952",2019-09-04,39.0599,-76.5618,25.7
"6953",2019-09-04,39.0595,-76.5766,27.4
"6954",2019-09-04,39.0595,-76.5766,27.3
"6955",2019-09-04,39.0595,-76.5766,26.7
"6956",2019-09-04,39.0595,-76.5766,26.5
"6957",2019-09-04,39.0595,-76.5766,26.4
"6958",2019-09-04,39.0595,-76.5766,26.4
"6959",2019-09-04,39.063,-76.578,27.1
"6960",2019-09-04,39.063,-76.578,27
"6961",2019-09-04,39.063,-76.578,26.9
"6962",2019-09-04,39.063,-76.578,26.6
"6963",2019-09-04,39.063,-76.578,26.4
"6964",2019-09-04,39.063,-76.578,26.3
"6965",2019-09-04,39.0738,-76.5768,27.9
"6966",2019-09-04,39.0738,-76.5768,27.8
"6967",2019-09-04,39.0738,-76.5768,27.5
"6968",2019-09-04,39.0738,-76.5768,27.1
"6969",2019-09-04,39.0738,-76.5768,27
"6970",2019-09-04,39.074,-76.5739,27.9
"6971",2019-09-04,39.074,-76.5739,27.5
"6972",2019-09-04,39.074,-76.5739,27.4
"6973",2019-09-04,39.074,-76.5739,27.3
"6974",2019-09-04,39.074,-76.5739,26.9
"6975",2019-09-04,39.074,-76.5739,26.8
"6976",2019-09-04,39.0698,-76.5823,27.4
"6977",2019-09-04,39.0698,-76.5823,27.2
"6978",2019-09-04,39.0698,-76.5823,26.6
"6979",2019-09-04,39.0698,-76.5823,26.3
"6980",2019-09-04,39.0698,-76.5823,26.2
"6981",2019-09-04,39.0698,-76.5823,26.1
"6982",2019-09-04,39.0816,-76.6111,28.2
"6983",2019-09-04,39.0816,-76.6111,28.1
"6984",2019-09-04,39.0816,-76.6111,27.8
"6985",2019-09-04,39.0816,-76.6111,27.2
"6986",2018-09-05,39.0374,-76.5601,30.5
"6987",2018-09-05,39.0374,-76.5601,30.4
"6988",2018-09-05,39.0374,-76.5601,30.3
"6989",2018-09-05,39.0374,-76.5601,29.1
"6990",2018-09-05,39.0374,-76.5601,28.3
"6991",2018-09-05,39.0374,-76.5601,27.7
"6992",2018-09-05,39.0374,-76.5601,27.5
"6993",2018-09-05,39.0354,-76.5429,30.4
"6994",2018-09-05,39.0354,-76.5429,30.1
"6995",2018-09-05,39.0354,-76.5429,30
"6996",2018-09-05,39.0354,-76.5429,29.5
"6997",2018-09-05,39.0354,-76.5429,28.6
"6998",2018-09-05,39.0354,-76.5429,27.9
"6999",2018-09-05,39.0354,-76.5429,27.7
"7000",2018-09-05,39.0354,-76.5429,27.6
"7001",2018-09-05,39.0354,-76.5429,26.9
"7002",2018-09-05,39.0599,-76.5618,30.4
"7003",2018-09-05,39.0599,-76.5618,29.8
"7004",2018-09-05,39.0599,-76.5618,29.3
"7005",2018-09-05,39.0599,-76.5618,28.9
"7006",2018-09-05,39.0599,-76.5618,28.6
"7007",2018-09-05,39.0599,-76.5618,28.2
"7008",2018-09-05,39.0599,-76.5618,28
"7009",2018-09-05,39.0599,-76.5618,26.8
"7010",2018-09-05,39.0595,-76.5766,30.7
"7011",2018-09-05,39.0595,-76.5766,30.4
"7012",2018-09-05,39.0595,-76.5766,30.3
"7013",2018-09-05,39.0595,-76.5766,29.6
"7014",2018-09-05,39.0595,-76.5766,29.2
"7015",2018-09-05,39.0595,-76.5766,28.9
"7016",2018-09-05,39.063,-76.578,30.5
"7017",2018-09-05,39.063,-76.578,30.1
"7018",2018-09-05,39.063,-76.578,29.9
"7019",2018-09-05,39.063,-76.578,29.4
"7020",2018-09-05,39.063,-76.578,29.1
"7021",2018-09-05,39.063,-76.578,28.7
"7022",2018-09-05,39.0698,-76.5823,30.3
"7023",2018-09-05,39.0698,-76.5823,30.1
"7024",2018-09-05,39.0698,-76.5823,30
"7025",2018-09-05,39.0698,-76.5823,29.4
"7026",2018-09-05,39.0698,-76.5823,29.3
"7027",2018-09-05,39.0698,-76.5823,28.5
"7028",2018-09-05,39.0698,-76.5823,28.4
"7029",2018-09-05,39.0698,-76.5823,28
"7030",2018-09-05,39.0698,-76.5823,27.9
"7031",2018-09-05,39.0698,-76.5823,27.9
"7032",2018-09-05,39.0816,-76.6111,30.3
"7033",2018-09-05,39.0816,-76.6111,30.1
"7034",2018-09-05,39.0816,-76.6111,29.7
"7035",2018-09-05,39.0412,-76.5723,30.8
"7036",2018-09-05,39.0412,-76.5723,30.5
"7037",2018-09-05,39.0412,-76.5723,29.8
"7038",2018-09-05,39.0412,-76.5723,29.1
"7039",2018-09-05,39.0412,-76.5723,28.6
"7040",2019-09-05,39.0235,-76.5414,26.8
"7041",2019-09-05,39.0235,-76.5414,26.8
"7042",2019-09-05,39.0235,-76.5414,26.8
"7043",2019-09-05,39.0235,-76.5414,26.8
"7044",2019-09-05,39.0235,-76.5414,26.8
"7045",2019-09-05,39.0235,-76.5414,26.9
"7046",2019-09-05,39.0235,-76.5414,26.8
"7047",2019-09-05,39.0235,-76.5414,26.1
"7048",2019-09-05,39.024,-76.538,26.8
"7049",2019-09-05,39.024,-76.538,26.8
"7050",2019-09-05,39.024,-76.538,26.8
"7051",2019-09-05,39.024,-76.538,26.8
"7052",2019-09-05,39.024,-76.538,26.3
"7053",2019-09-05,39.024,-76.538,25.9
"7054",2019-09-05,39.0173,-76.5392,26.6
"7055",2019-09-05,39.0173,-76.5392,26.7
"7056",2019-09-05,39.0173,-76.5392,26.7
"7057",2019-09-05,39.0173,-76.5392,26.7
"7058",2019-09-05,39.0173,-76.5392,26.7
"7059",2019-09-05,39.0173,-76.5392,26.7
"7060",2019-09-05,39.0173,-76.5392,26.5
"7061",2019-09-05,39.0173,-76.5392,26.4
"7062",2019-09-05,39.0173,-76.5338,26.6
"7063",2019-09-05,39.0173,-76.5338,26.6
"7064",2019-09-05,39.0173,-76.5338,26.6
"7065",2019-09-05,39.0173,-76.5338,26.5
"7066",2019-09-05,39.0173,-76.5338,26.3
"7067",2019-09-05,39.0173,-76.5338,25.9
"7068",2019-09-05,39.0173,-76.5338,25.9
"7069",2019-09-05,39.0076,-76.5354,27
"7070",2019-09-05,39.0076,-76.5354,27.1
"7071",2019-09-05,39.0076,-76.5354,27
"7072",2019-09-05,39.0076,-76.5354,27
"7073",2019-09-05,39.0085,-76.5319,26.9
"7074",2019-09-05,39.0085,-76.5319,26.9
"7075",2019-09-05,39.0085,-76.5319,26.9
"7076",2019-09-05,39.0085,-76.5319,26.9
"7077",2019-09-05,39.0085,-76.5319,26.8
"7078",2019-09-05,39.0085,-76.5319,26.8
"7079",2019-09-05,39.0121,-76.5271,26.8
"7080",2019-09-05,39.0121,-76.5271,26.8
"7081",2019-09-05,39.0121,-76.5271,26.7
"7082",2019-09-05,39.0121,-76.5271,26.7
"7083",2019-09-05,39.0121,-76.5271,26.6
"7084",2019-09-05,39.0121,-76.5271,26.6
"7085",2019-09-05,39.0121,-76.5271,26.6
"7086",2019-09-05,39.0121,-76.5271,26.6
"7087",2019-09-05,39.0048,-76.5218,26.7
"7088",2019-09-05,39.0048,-76.5218,26.7
"7089",2019-09-05,39.0048,-76.5218,26.7
"7090",2019-09-05,39.0048,-76.5218,26.7
"7091",2019-09-05,39.0048,-76.5218,26.7
"7092",2019-09-05,39.0048,-76.5218,26.7
"7093",2019-09-05,39.0063,-76.517,26.6
"7094",2019-09-05,39.0063,-76.517,26.6
"7095",2019-09-05,39.0063,-76.517,26.6
"7096",2019-09-05,39.0063,-76.517,26.6
"7097",2019-09-05,39.0063,-76.517,26.6
"7098",2019-09-05,39.0063,-76.517,26.6
"7099",2019-09-05,39.0063,-76.517,26.6
"7100",2019-09-05,38.9934,-76.5066,26.7
"7101",2019-09-05,38.9934,-76.5066,26.7
"7102",2019-09-05,38.9934,-76.5066,26.7
"7103",2019-09-05,38.9934,-76.5066,26.7
"7104",2019-09-05,38.9934,-76.5066,26.7
"7105",2019-09-05,38.9934,-76.5066,26.6
"7106",2019-09-05,38.9934,-76.5066,26.5
"7107",2019-09-05,38.9934,-76.5066,26.4
"7108",2019-09-05,38.9972,-76.5048,26.5
"7109",2019-09-05,38.9972,-76.5048,26.5
"7110",2019-09-05,38.9972,-76.5048,26.5
"7111",2019-09-05,38.9972,-76.5048,26.5
"7112",2019-09-05,38.9972,-76.5048,26.5
"7113",2019-09-05,38.9972,-76.5048,26.5
"7114",2019-09-05,38.9972,-76.5048,26.5
"7115",2019-09-05,38.9972,-76.5048,26.5
"7116",2019-09-05,38.9988,-76.4965,26.6
"7117",2019-09-05,38.9988,-76.4965,26.6
"7118",2019-09-05,38.9988,-76.4965,26.6
"7119",2019-09-05,38.9988,-76.4965,26.6
"7120",2019-09-05,38.9988,-76.4965,26.6
"7121",2019-09-05,38.9988,-76.4965,26.6
"7122",2019-09-05,39.0015,-76.4895,26.6
"7123",2019-09-05,39.0015,-76.4895,26.6
"7124",2019-09-05,39.0015,-76.4895,26.6
"7125",2019-09-05,39.0015,-76.4895,26.7
"7126",2019-09-05,39.0015,-76.4895,26.7
"7127",2019-09-05,39.0015,-76.4895,26.7
"7128",2019-09-05,39.003,-76.4923,26.7
"7129",2019-09-05,39.003,-76.4923,26.8
"7130",2019-09-05,39.003,-76.4923,26.8
"7131",2019-09-05,39.003,-76.4923,26.7
"7132",2019-09-05,39.003,-76.4923,26.3
"7133",2019-09-05,39.003,-76.4923,26.1
"7134",2019-09-05,39.0077,-76.499,26.7
"7135",2019-09-05,39.0077,-76.499,26.7
"7136",2019-09-05,39.0077,-76.499,26.7
"7137",2019-09-05,39.0077,-76.499,26.7
"7138",2019-09-09,38.7627,-75.723,21.2
"7139",2017-09-10,38.7627,-75.723,16.9
"7140",2018-09-10,38.7627,-75.723,19.5
"7141",2019-09-11,39.0412,-76.5723,25.8
"7142",2019-09-11,39.0412,-76.5723,25.4
"7143",2019-09-11,39.0412,-76.5723,25.6
"7144",2019-09-11,39.0412,-76.5723,25.7
"7145",2019-09-11,39.0412,-76.5723,25.6
"7146",2019-09-11,39.0374,-76.5601,25.4
"7147",2019-09-11,39.0374,-76.5601,25.4
"7148",2019-09-11,39.0374,-76.5601,25.6
"7149",2019-09-11,39.0374,-76.5601,25.6
"7150",2019-09-11,39.0374,-76.5601,25.7
"7151",2019-09-11,39.0374,-76.5601,25.6
"7152",2019-09-11,39.0374,-76.5601,25.4
"7153",2019-09-11,39.0354,-76.5429,25.6
"7154",2019-09-11,39.0354,-76.5429,25.5
"7155",2019-09-11,39.0354,-76.5429,25.2
"7156",2019-09-11,39.0354,-76.5429,25.2
"7157",2019-09-11,39.0354,-76.5429,25.8
"7158",2019-09-11,39.0354,-76.5429,25.7
"7159",2019-09-11,39.0354,-76.5429,25.6
"7160",2019-09-11,39.0354,-76.5429,25.6
"7161",2019-09-11,39.0354,-76.5429,25.1
"7162",2019-09-11,39.0208,-76.5092,25.7
"7163",2019-09-11,39.0208,-76.5092,25.6
"7164",2019-09-11,39.0208,-76.5092,25.6
"7165",2019-09-11,39.0208,-76.5092,25.5
"7166",2019-09-11,39.0208,-76.5092,25.5
"7167",2019-09-11,39.0233,-76.5151,25.7
"7168",2019-09-11,39.0233,-76.5151,25.6
"7169",2019-09-11,39.0233,-76.5151,25.6
"7170",2019-09-11,39.0233,-76.5151,25.5
"7171",2019-09-11,39.0233,-76.5151,25.4
"7172",2019-09-11,39.0233,-76.5151,25.4
"7173",2019-09-11,39.0233,-76.5151,25.3
"7174",2019-09-11,39.0233,-76.5151,25.3
"7175",2019-09-11,39.0212,-76.5145,25.8
"7176",2019-09-11,39.0212,-76.5145,25.4
"7177",2019-09-11,39.0212,-76.5145,25.4
"7178",2019-09-11,39.0212,-76.5145,25.3
"7179",2019-09-11,39.0212,-76.5145,25.3
"7180",2019-09-11,39.0212,-76.5145,25.3
"7181",2019-09-11,39.0173,-76.5212,25.4
"7182",2019-09-11,39.0173,-76.5212,25.4
"7183",2019-09-11,39.0173,-76.5212,25.5
"7184",2019-09-11,39.0173,-76.5212,25.5
"7185",2019-09-11,39.0173,-76.5212,25.5
"7186",2019-09-11,39.0173,-76.5212,25.5
"7187",2019-09-11,39.0173,-76.5212,25.3
"7188",2019-09-11,39.0173,-76.5212,25
"7189",2019-09-11,39.0173,-76.5212,24.7
"7190",2019-09-11,39.0582,-76.5481,25.9
"7191",2019-09-11,39.0582,-76.5481,25.6
"7192",2019-09-11,39.0582,-76.5481,25.5
"7193",2019-09-11,39.0582,-76.5481,25.5
"7194",2019-09-11,39.0582,-76.5481,25.5
"7195",2019-09-11,39.0599,-76.5618,26.2
"7196",2019-09-11,39.0599,-76.5618,25.7
"7197",2019-09-11,39.0599,-76.5618,25.6
"7198",2019-09-11,39.0599,-76.5618,25.7
"7199",2019-09-11,39.0599,-76.5618,25.7
"7200",2019-09-11,39.0599,-76.5618,25.6
"7201",2019-09-11,39.0599,-76.5618,25
"7202",2019-09-11,39.0599,-76.5618,25
"7203",2019-09-11,39.0595,-76.5766,25.8
"7204",2019-09-11,39.0595,-76.5766,25.8
"7205",2019-09-11,39.0595,-76.5766,25.7
"7206",2019-09-11,39.0595,-76.5766,25.7
"7207",2019-09-11,39.0595,-76.5766,25.7
"7208",2019-09-11,39.0595,-76.5766,25.7
"7209",2019-09-11,39.063,-76.578,26
"7210",2019-09-11,39.063,-76.578,25.8
"7211",2019-09-11,39.063,-76.578,25.9
"7212",2019-09-11,39.063,-76.578,25.9
"7213",2019-09-11,39.063,-76.578,25.8
"7214",2019-09-11,39.063,-76.578,25.8
"7215",2019-09-11,39.0698,-76.5823,26.1
"7216",2019-09-11,39.0698,-76.5823,26
"7217",2019-09-11,39.0698,-76.5823,25.9
"7218",2019-09-11,39.0698,-76.5823,25.8
"7219",2019-09-11,39.0698,-76.5823,25.8
"7220",2019-09-11,39.0698,-76.5823,25.8
"7221",2019-09-11,39.0698,-76.5823,25.7
"7222",2019-09-11,39.0698,-76.5823,25.6
"7223",2019-09-11,39.0698,-76.5823,25.6
"7224",2019-09-11,39.0698,-76.5823,25.6
"7225",2019-09-11,39.0816,-76.6111,26.2
"7226",2019-09-11,39.0816,-76.6111,26
"7227",2019-09-11,39.0816,-76.6111,26.2
"7228",2019-09-11,39.0738,-76.5768,26.7
"7229",2019-09-11,39.0738,-76.5768,26.3
"7230",2019-09-11,39.0738,-76.5768,26.6
"7231",2019-09-11,39.0738,-76.5768,25.9
"7232",2019-09-11,39.0738,-76.5768,25.9
"7233",2019-09-11,39.0738,-76.5768,25.8
"7234",2019-09-11,39.074,-76.5739,26.1
"7235",2019-09-11,39.074,-76.5739,26
"7236",2019-09-11,39.074,-76.5739,25.9
"7237",2019-09-11,39.074,-76.5739,25.9
"7238",2019-09-11,39.074,-76.5739,25.8
"7239",2019-09-11,39.074,-76.5739,25.8
"7240",2018-09-12,39.0374,-76.5601,26
"7241",2018-09-12,39.0374,-76.5601,25.6
"7242",2018-09-12,39.0374,-76.5601,25.5
"7243",2018-09-12,39.0374,-76.5601,25.4
"7244",2018-09-12,39.0374,-76.5601,25.4
"7245",2018-09-12,39.0374,-76.5601,25.3
"7246",2018-09-12,39.0374,-76.5601,25.1
"7247",2018-09-12,39.0354,-76.5429,26.5
"7248",2018-09-12,39.0354,-76.5429,29.9
